tier,score,name,category,city,rating,reviews,has_website,website_type,website_url,address,phone,rank_pos,search_query
HOT,75,Dr. Christopher Guillen,optometrist,Donna,4.5,11,False,none,,301 N Salinas Blvd # Avenue,(956) 464-8160,2,optometrist in Donna tx
HOT,75,Martin's Sewer & Drain Clean,plumber,San Benito,4.4,7,False,none,,,(956) 792-9372,1,plumber in San Benito tx
HOT,75,JZ Plumbing LLC,plumber,San Benito,5.0,7,False,none,,,(956) 520-4208,2,plumber in San Benito tx
HOT,75,107 Landscaping,landscaping,Edinburg,5.0,6,False,none,,107 Landscaping,(956) 318-3911,2,landscaping in Edinburg tx
HOT,75,Del Rio Lawn Care,landscaping,Rio Grande City,4.6,10,False,none,,,(830) 734-3241,2,landscaping in Rio Grande City tx
HOT,75,Body Shop Donna,auto body shop,Donna,4.6,5,False,none,,7+ years in business,(956) 586-8992,2,auto body shop in Donna tx
HOT,75,Heart & Soul Massage,massage therapist,Edinburg,5.0,9,False,none,,3+ years in business,(956) 345-2216,2,massage therapist in Edinburg tx
HOT,75,Masajes Manos Magicas,massage therapist,Donna,5.0,6,False,none,,125+ years in business,(830) 498-1324,2,massage therapist in Donna tx
HOT,75,MASSAGE BY CAROL,massage therapist,Los Fresnos,4.8,5,False,none,,3+ years in business,(956) 708-8023,2,massage therapist in Los Fresnos tx
HOT,75,Karlek Spa Massage Therapist,massage therapist,Rio Grande City,5.0,1,False,none,,5429 Palm St,(956) 573-1635,1,massage therapist in Rio Grande City tx
HOT,75,J De La O Electric,electrician,Mercedes,5.0,10,False,none,,Closed,(956) 565-0211,2,best electrician in Mercedes texas
HOT,75,Reliable Electric,electrician,Port Isabel,4.6,16,False,none,,Closed,(956) 943-5393,2,electrician in Port Isabel tx
HOT,75,"1OAK Contracting, LLC",general contractor,Donna,5.0,1,False,none,,3+ years in business,(956) 246-6915,1,best general contractor in Donna texas
HOT,75,GPA general construction LLC,general contractor,Mercedes,5.0,1,False,none,,,(956) 678-0255,1,general contractor in Mercedes tx
HOT,75,Rodriguez Income Tax,accountant,San Benito,4.8,19,False,none,,10+ years in business,(956) 399-6099,2,accountant in San Benito tx
HOT,75,Elizondo Bookkeeping Services,accountant,Mercedes,4.3,13,False,none,,10+ years in business,956-565-4691,1,accountant in Mercedes tx
HOT,75,Elizondo Bookkeeping Services,accountant,Mercedes,4.3,13,False,none,,10+ years in business,(956) 565-4691,1,best accountant in Mercedes texas
HOT,75,Fresno Small Business Solutions,accountant,Los Fresnos,4.7,3,False,none,,,(713) 992-9041,1,accountant in Los Fresnos tx
HOT,75,File Right,accountant,Port Isabel,5.0,1,False,none,,10+ years in business,(956) 943-3500,1,best accountant in Port Isabel texas
HOT,75,Dolce Coffee Catering,catering,McAllen,5.0,12,False,none,,4900 W Expy 83 Suite 124F,,2,catering in McAllen tx
HOT,75,Diamond Moon Events LLC,catering,Harlingen,5.0,5,False,none,,316 E Jackson Ave,,2,catering in Harlingen tx
HOT,75,"You order, I cook",catering,Harlingen,4.9,12,False,none,,,,2,top rated catering near Harlingen tx
HOT,75,"Las Cazuelas De ""REM""",catering,Brownsville,5.0,7,False,none,,,,2,catering in Brownsville tx
HOT,75,"You order, I cook",catering,San Benito,4.9,12,False,none,,20914 Landrum Park Rd,(956) 200-5083,2,top rated catering near San Benito tx
HOT,75,Fresno Catering Service,catering,Los Fresnos,5.0,13,False,none,,Closes soon,(559) 441-7134,2,catering in Los Fresnos tx
HOT,75,Karla's Katering,catering,Port Isabel,4.3,6,False,none,,,,1,catering in Port Isabel tx
HOT,75,Del Angel Auto Performance mobile mechanic,auto repair shop,Weslaco,5.0,8,False,none,,2013 Canyon Dr,(956) 355-4833,2,best auto repair shop in Weslaco texas
HOT,75,De Leon Tires & Auto Care LLC,auto repair shop,Hidalgo,4.9,14,False,none,,2401 US-281,(956) 530-3367,2,best auto repair shop in Hidalgo texas
HOT,75,Martinez Service Center,auto repair shop,Rio Grande City,4.5,11,False,none,,10+ years in business,(956) 487-2146,2,auto repair shop in Rio Grande City tx
HOT,75,Sylvia's Day Spa,day spa,Mercedes,4.6,9,False,none,,,(956) 472-7431,2,best day spa in Mercedes texas
WARM,74,Hair Solutions Day Spa,hair salon,Pharr,4.4,48,False,none,,,(956) 702-9987,3,hair salon in Pharr tx
WARM,70,J&L AC/Refrigeration,hvac contractor,Port Isabel,4.3,6,False,none,,Closes soon,(956) 943-4601,2,hvac contractor in Port Isabel tx
WARM,70,"Contract Service & Supply, Inc.",hvac contractor,South Padre Island,3.3,19,False,none,,Closes soon,(956) 761-5565,1,hvac contractor in South Padre Island tx
WARM,70,Urbina Construction and Remodeling,home remodeler,Weslaco,5.0,4,False,none,,35+ years in business,(956) 650-4503,2,home remodeler in Weslaco tx
WARM,70,643 Home Solutions,home remodeler,Donna,5.0,3,False,none,,643 Home Solutions,(956) 460-5816,2,home remodeler in Donna tx
WARM,70,Quality Texas Remodeling LLC,home remodeler,Donna,5.0,2,False,none,,Closes soon,(512) 964-8960,2,best home remodeler in Donna texas
WARM,70,JJ HOUSE LEVELING REMODELING,home remodeler,Mercedes,4.0,4,False,none,,3+ years in business,(956) 274-5259,1,home remodeler in Mercedes tx
WARM,70,Hernandez Remodeling,home remodeler,Port Isabel,5.0,1,False,none,,10+ years in business,(956) 909-3976,2,home remodeler in Port Isabel tx
WARM,70,Howell Insurance,insurance agent,Mercedes,4.4,12,False,none,,7+ years in business,(956) 825-9068,2,insurance agent in Mercedes tx
WARM,70,24 FIT Center,gym,Donna,5.0,1,False,none,,24 FIT Center,(956) 715-1514,2,gym in Donna tx
WARM,70,El Mezquital Bar & Grill,restaurant,Hidalgo,5.0,3,False,none,,108 E Coma Ave,,2,restaurant in Hidalgo tx
WARM,70,Lomave Constructions and Remodeling,general contractor,San Benito,5.0,1,False,none,,,(956) 592-6342,2,general contractor in San Benito tx
WARM,70,Rodriguez Construction,general contractor,Rio Grande City,5.0,1,False,none,,Closes soon,(956) 573-9453,2,general contractor in Rio Grande City tx
WARM,70,Shamrock Builders,general contractor,Port Isabel,4.7,3,False,none,,,(956) 433-5470,2,general contractor in Port Isabel tx
WARM,70,Cathy's Income Tax Services,accountant,Mercedes,5.0,3,False,none,,5+ years in business,956-373-3277,2,accountant in Mercedes tx
WARM,70,Cathy's Income Tax Services,accountant,Mercedes,5.0,3,False,none,,5+ years in business,(956) 373-3277,2,top rated accountant near Mercedes tx
WARM,70,Rivera Juan E CPA,accountant,Port Isabel,4.0,4,False,none,,10+ years in business,(956) 943-4903,1,accountant in Port Isabel tx
WARM,70,"Gomez, Fragoso & Associates, P. C. Certificed Public Accountants",accountant,Port Isabel,5.0,1,False,none,,3+ years in business,,2,accountant in Port Isabel tx
WARM,70,Advanced Therapy Solutions - Donna,physical therapist,Donna,4.0,4,False,none,,702 E Expressway 83 STE A6,(956) 420-1802,1,physical therapist in Donna tx
WARM,69,Los Fresnos Medicine,urgent care,Los Fresnos,3.2,27,False,none,,725 W Ocean Blvd,(956) 233-3443,3,urgent care in Los Fresnos tx
WARM,69,Austin Home Renovations,home remodeler,Hidalgo,5.0,5,False,none,,Closed,(512) 892-4490,3,home remodeler in Hidalgo tx
WARM,69,Best Insurance,insurance agent,McAllen,3.6,33,False,none,,7+ years in business,(956) 627-3032,3,insurance agent in McAllen tx
WARM,69,Rio Grande Insurance,insurance agent,San Benito,4.8,6,False,none,,7+ years in business,(956) 264-4899,3,top rated insurance agent near San Benito tx
WARM,69,Gallardo Insurance Agency,insurance agent,Los Fresnos,3.9,33,False,none,,10+ years in business,(956) 233-1160,3,top rated insurance agent near Los Fresnos tx
WARM,69,The Lab Training Center,gym,Los Fresnos,5.0,9,False,none,,910 S Arroyo Blvd,(956) 434-1368,3,gym in Los Fresnos tx
WARM,69,Primetime Headquarters,gym,Los Fresnos,4.9,11,False,none,,208 N Arroyo Blvd,(956) 543-8098,3,top rated gym near Los Fresnos tx
WARM,69,Thurmond Eye Associates,optometrist,Mission,2.2,49,False,none,,1301 S Bryan Rd,(956) 777-7200,3,optometrist in Mission tx
WARM,69,Dr. Ivar Perez,optometrist,San Benito,4.5,16,False,none,,955 US-77,(956) 399-0680,3,optometrist in San Benito tx
WARM,69,Green Valley Lawncare LLC,landscaping,Mission,5.0,10,False,none,,,(956) 258-8919,3,landscaping in Mission tx
WARM,69,Southern Landscapers Corporation,landscaping,Pharr,5.0,8,False,none,,,,3,landscaping in Pharr tx
WARM,69,Prestige Lawn Care,landscaping,Mercedes,5.0,5,False,none,,,(956) 272-7064,3,landscaping in Mercedes tx
WARM,69,Dominguez Paint & Body Shop,auto body shop,Rio Grande City,4.6,19,False,none,,10+ years in business,(956) 230-1874,3,auto body shop in Rio Grande City tx
WARM,69,Texas Collision Center,auto body shop,Rio Grande City,4.9,12,False,none,,10+ years in business,(956) 487-4872,3,best auto body shop in Rio Grande City texas
WARM,69,Massage By Patti,massage therapist,San Benito,4.9,15,False,none,,10+ years in business,(956) 241-1601,3,best massage therapist in San Benito texas
